key_0,sl_no,Transaction_id,lcv_id,lcv_status,station_id,dbs_station_id,operator_id,operator_id_bfr_filling,operator_id_aftr_filling,operator_id_at_dbs,operator_id_bfr_emptying,operator_id_aftr_emptying,before_filing_at_mgs_pressure_gauge_img,before_filing_at_mgs_temperature_gauge_img,before_filing_at_mgs_mfm_value_read,before_filing_at_mgs_value_pressure_gauge_read,before_filing_at_mgs_value_temperature_gauge_read,before_filing_at_mgs_mass_cng,after_filling_at_mgs_mfm_img,after_filling_at_mgs_pressure_gauge_img,after_filling_at_mgs_temperature_gauge_img,after_filling_at_mgs_mfm_value_read,after_filling_at_mgs_value_pressure_gauge_read,after_filling_at_mgs_value_temperature_gauge_read,after_filling_at_mgs_mass_cng,time_taken_to_fill_lcv,lcv_from_mgs_to_dbs,before_empty_at_dbs_pressure_gauge_img,before_empty_at_db_temperature_gauge_img,before_empty_at_dbs_mfm_value_read,before_empty_at_db_value_pressure_gauge_read,before_empty_at_db_value_temperature_gauge_read,before_empty_at_db_mass_cng,after_empty_at_dbs_pressure_gauge_img,after_empty_at_dbs_temperature_gauge_img,after_empty_at_dbs_mfm_value_read,after_empty_at_dbs_value_pressure_gauge_read,after_empty_at_dbs_value_temperature_gauge_read,after_empty_at_dbs_mass_cng,date_reading,start_fill_time,end_fill_time,mgs_to_dbs_reach_time,start_empty_time,end_empty_time,create_date,update_date,total_gas_mgs,total_gas_dbs,before_filing_at_mgs_value_lp_gauge_read,before_filling_at_mgs_lp_cylinder_mass,before_filing_at_mgs_lp_gauge_img,before_filing_at_mgs_value_mp_gauge_read,before_filling_at_mgs_mp_cylinder_mass,before_filing_at_mgs_mp_gauge_img,before_filing_at_mgs_value_hp_gauge_read,before_filling_at_mgs_hp_cylinder_mass,before_filing_at_mgs_hp_gauge_img,after_filing_at_mgs_lp_gauge_img,after_filing_at_mgs_value_lp_gauge_read,after_filling_at_mgs_lp_cylinder_mass,after_filing_at_mgs_mp_gauge_img,after_filing_at_mgs_value_mp_gauge_read,after_filling_at_mgs_mp_cylinder_mass,after_filing_at_mgs_hp_gauge_img,after_filing_at_mgs_value_hp_gauge_read,after_filling_at_mgs_hp_cylinder_mass,before_empty_at_dbs_lp_gauge_img,before_empty_at_dbs_mp_gauge_img,before_empty_at_dbs_hp_gauge_img,before_empty_at_db_value_lp_gauge_read,before_empty_at_dbs_lp_cylinder_mass,before_empty_at_db_value_mp_gauge_read,before_empty_at_dbs_mp_cylinder_mass,before_empty_at_db_value_hp_gauge_read,before_empty_at_dbs_hp_cylinder_mass,after_empty_at_db_value_hp_gauge_read,after_empty_at_dbs_hp_cylinder_mass,after_empty_at_db_value_mp_gauge_read,after_empty_at_dbs_mp_cylinder_mass,after_empty_at_db_value_lp_gauge_read,after_empty_at_dbs_lp_cylinder_mass,after_empty_at_dbs_lp_gauge_img,after_empty_at_dbs_mp_gauge_img,after_empty_at_dbs_hp_gauge_img,secondary_dbs_id,secondary_dbs_operator_id,before_empty_at_secondary_dbs_pressure_gauge_img,before_empty_at_secondary_dbs_temperature_gauge_img,before_empty_at_secondary_dbs_mfm_value_read,before_empty_at_secondary_dbs_value_pressure_gauge_read,before_empty_at_secondary_dbs_value_temperature_gauge_read,before_empty_at_secondary_dbs_mass_cng,after_empty_at_secondary_dbs_pressure_gauge_img,after_empty_at_secondary_dbs_temperature_gauge_img,after_empty_at_secondary_dbs_mfm_value_read,after_empty_at_secondary_dbs_value_pressure_gauge_read,after_empty_at_secondary_dbs_value_temperature_gauge_read,after_empty_at_secondary_dbs_mass_cng,before_empty_at_secondary_dbs_lp_gauge_img,before_empty_at_secondary_dbs_mp_gauge_img,before_empty_at_secondary_dbs_hp_gauge_img,before_empty_at_secondary_dbs_value_lp_gauge_read,before_empty_at_secondary_dbs_lp_cylinder_mass,before_empty_at_secondary_dbs_value_mp_gauge_read,before_empty_at_secondary_dbs_mp_cylinder_mass,before_empty_at_secondary_dbs_value_hp_gauge_read,before_empty_at_secondary_dbs_hp_cylinder_mass,after_empty_at_secondary_dbs_value_hp_gauge_read,after_empty_at_secondary_dbs_hp_cylinder_mass,after_empty_at_secondary_dbs_value_mp_gauge_read,after_empty_at_secondary_dbs_mp_cylinder_mass,after_empty_at_secondary_dbs_value_lp_gauge_read,after_empty_at_secondary_dbs_lp_cylinder_mass,after_empty_at_secondary_dbs_lp_gauge_img,after_empty_at_secondary_dbs_mp_gauge_img,after_empty_at_secondary_dbs_hp_gauge_img,secondary_dbs_reach_time,secondary_dbs_start_empty_time,secondary_dbs_end_empty_time,isHopped,Sno_x,Request_id,Notification_Id,MGS,DBS,LCV_Num,Transaction_Id,Route_Duration,Route_distance,Status,Operator_id,Allocation_date,Modifier_operator_id,Modified_date_x,Sno_y,Route_id,from_station,to_station,Start_coordinates,Via_coordinates,End_coordinates,Distance,Duration,Time_slot,Route_description,Create_user,Create_date,Modified_user,Modified_date_y
6446,6846,GJ18BT9140upsidc250722111024,GJ18BT9140,GJ18BT9140 emptied atsanchetna,upsidc,sanchetna,admsumit,Upsidc,Upsidc,Sanchetna,Sanchetna,Sanchetna,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,,0.0,60.0,39.0,369.36,,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,,0.0,220.0,39.0,1354.32,,6,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,,0.0,210.0,39.0,1292.76,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,0.0,55.0,39.0,338.58,2025-07-22 11:10:24,2025-07-22 11:30:29,2025-07-22 11:32:54,2025-07-22 11:46:40,2025-07-22 11:48:18,2025-07-22 11:49:18,2025-07-22 11:10:24,2025-07-22 11:49:18,650.0,650.0,60.0,193.174,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,115.904,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,77.27,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,708.304,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,424.982,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,283.322,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,210.0,676.108,210.0,405.665,210.0,270.443,55.0,70.83,55.0,106.246,55.0,177.076,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,2,R03,upsidc,sanchetna,"27.1766701,78.0080745",,"27.1766701,78.0080745",20,32,anytime,KARKHIYAON-PHOOLPUR- PINDRA - BABATPUR,ritik,6/17/2024 13:53,,6/17/2024 13:53
6446,6846,GJ18BT9140upsidc250722111024,GJ18BT9140,GJ18BT9140 emptied atsanchetna,upsidc,sanchetna,admsumit,Upsidc,Upsidc,Sanchetna,Sanchetna,Sanchetna,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,,0.0,60.0,39.0,369.36,,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,,0.0,220.0,39.0,1354.32,,6,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,,0.0,210.0,39.0,1292.76,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,0.0,55.0,39.0,338.58,2025-07-22 11:10:24,2025-07-22 11:30:29,2025-07-22 11:32:54,2025-07-22 11:46:40,2025-07-22 11:48:18,2025-07-22 11:49:18,2025-07-22 11:10:24,2025-07-22 11:49:18,650.0,650.0,60.0,193.174,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,115.904,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,77.27,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,708.304,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,424.982,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,283.322,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,210.0,676.108,210.0,405.665,210.0,270.443,55.0,70.83,55.0,106.246,55.0,177.076,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,9,R10,upsidc,lala_auto,"27.1766701,78.0080745",,"28.5671424,77.3685248",37,50,anytime,KARKHIYAON- RAGHUNATHPUR- BASANI -BADAGAON-KURU-KAPSETHI (TARAPUR),ritik,6/17/2024 13:57,,6/17/2024 13:57
6446,6846,GJ18BT9140upsidc250722111024,GJ18BT9140,GJ18BT9140 emptied atsanchetna,upsidc,sanchetna,admsumit,Upsidc,Upsidc,Sanchetna,Sanchetna,Sanchetna,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,,0.0,60.0,39.0,369.36,,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,,0.0,220.0,39.0,1354.32,,6,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,,0.0,210.0,39.0,1292.76,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,0.0,55.0,39.0,338.58,2025-07-22 11:10:24,2025-07-22 11:30:29,2025-07-22 11:32:54,2025-07-22 11:46:40,2025-07-22 11:48:18,2025-07-22 11:49:18,2025-07-22 11:10:24,2025-07-22 11:49:18,650.0,650.0,60.0,193.174,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,115.904,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,77.27,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,708.304,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,424.982,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,283.322,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,210.0,676.108,210.0,405.665,210.0,270.443,55.0,70.83,55.0,106.246,55.0,177.076,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,13,R02,upsidc,srm_energy,"27.1766701,78.0080745",,"27.1766701,78.0080745",48,67,anytime,"""KARKHIYAON- RAGHUNATHPUR- BASANI -BADAGAON-KURU-TARAPUR- KAPSETHI -LOHAR  DIH - PURSOTTAMPUR""",ritik,6/18/2024 11:49,,6/18/2024 11:49
6446,6846,GJ18BT9140upsidc250722111024,GJ18BT9140,GJ18BT9140 emptied atsanchetna,upsidc,sanchetna,admsumit,Upsidc,Upsidc,Sanchetna,Sanchetna,Sanchetna,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,,0.0,60.0,39.0,369.36,,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,,0.0,220.0,39.0,1354.32,,6,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,,0.0,210.0,39.0,1292.76,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,0.0,55.0,39.0,338.58,2025-07-22 11:10:24,2025-07-22 11:30:29,2025-07-22 11:32:54,2025-07-22 11:46:40,2025-07-22 11:48:18,2025-07-22 11:49:18,2025-07-22 11:10:24,2025-07-22 11:49:18,650.0,650.0,60.0,193.174,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,115.904,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,77.27,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,708.304,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,424.982,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,283.322,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,210.0,676.108,210.0,405.665,210.0,270.443,55.0,70.83,55.0,106.246,55.0,177.076,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,39,R20,upsidc,reliance_bp,,,,50,70,anytime,,ritik,6/18/2024 13:30,,6/18/2024 13:30
6446,6846,GJ18BT9140upsidc250722111024,GJ18BT9140,GJ18BT9140 emptied atsanchetna,upsidc,sanchetna,admsumit,Upsidc,Upsidc,Sanchetna,Sanchetna,Sanchetna,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,,0.0,60.0,39.0,369.36,,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,,0.0,220.0,39.0,1354.32,,6,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,,0.0,210.0,39.0,1292.76,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,0.0,55.0,39.0,338.58,2025-07-22 11:10:24,2025-07-22 11:30:29,2025-07-22 11:32:54,2025-07-22 11:46:40,2025-07-22 11:48:18,2025-07-22 11:49:18,2025-07-22 11:10:24,2025-07-22 11:49:18,650.0,650.0,60.0,193.174,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,115.904,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,77.27,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,708.304,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,424.982,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,283.322,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,210.0,676.108,210.0,405.665,210.0,270.443,55.0,70.83,55.0,106.246,55.0,177.076,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,42,R21,upsidc,vishnu,,,,45,105,anytime,,ritik,6/18/2024 13:36,,6/18/2024 13:36
6446,6846,GJ18BT9140upsidc250722111024,GJ18BT9140,GJ18BT9140 emptied atsanchetna,upsidc,sanchetna,admsumit,Upsidc,Upsidc,Sanchetna,Sanchetna,Sanchetna,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,,0.0,60.0,39.0,369.36,,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,,0.0,220.0,39.0,1354.32,,6,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,,0.0,210.0,39.0,1292.76,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,0.0,55.0,39.0,338.58,2025-07-22 11:10:24,2025-07-22 11:30:29,2025-07-22 11:32:54,2025-07-22 11:46:40,2025-07-22 11:48:18,2025-07-22 11:49:18,2025-07-22 11:10:24,2025-07-22 11:49:18,650.0,650.0,60.0,193.174,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,115.904,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,77.27,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,708.304,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,424.982,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,283.322,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,210.0,676.108,210.0,405.665,210.0,270.443,55.0,70.83,55.0,106.246,55.0,177.076,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,53,R27,upsidc,rameshwar,,,,65,120,anytime,,ritik,6/18/2024 13:50,,6/18/2024 13:50
6446,6846,GJ18BT9140upsidc250722111024,GJ18BT9140,GJ18BT9140 emptied atsanchetna,upsidc,sanchetna,admsumit,Upsidc,Upsidc,Sanchetna,Sanchetna,Sanchetna,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,,0.0,60.0,39.0,369.36,,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,,0.0,220.0,39.0,1354.32,,6,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,,0.0,210.0,39.0,1292.76,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,0.0,55.0,39.0,338.58,2025-07-22 11:10:24,2025-07-22 11:30:29,2025-07-22 11:32:54,2025-07-22 11:46:40,2025-07-22 11:48:18,2025-07-22 11:49:18,2025-07-22 11:10:24,2025-07-22 11:49:18,650.0,650.0,60.0,193.174,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,115.904,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,60.0,77.27,https://www.cng-suvidha.in/uploads/22072025_112954_GJ18BT9140upsidc250722111024_1_upsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,708.304,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,424.982,https://www.cng-suvidha.in/uploads/22072025_113201_GJ18BT9140upsidc250722111024_2_upsidc_p.jpg,220.0,283.322,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114806_GJ18BT9140upsidc250722111024_4_sanchetnaupsidc_p.jpg,210.0,676.108,210.0,405.665,210.0,270.443,55.0,70.83,55.0,106.246,55.0,177.076,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,https://www.cng-suvidha.in/uploads/22072025_114906_GJ18BT9140upsidc250722111024_5_sanchetnaupsidc_p.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,60,R31,upsidc,shankar,,,,37,70,anytime,,ritik,6/18/2024 16:59,,6/18/2024 16:59
